Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017/05/25,15.299025720190198,15.538216964306603,15.188630841179528,15.262228012084961,20700,0.0,0
2017/05/26,15.151830643050644,15.225427810384359,15.01383617363679,15.188630104064941,18500,0.0,0
2017/05/30,15.142627424909904,15.345020906284725,15.032232575700446,15.087430000305176,10100,0.0,0
2017/05/31,15.087429239612264,15.142626661433995,14.967834533216116,15.013832092285156,11700,0.0,0
2017/06/01,15.096630854933295,15.35422177782911,15.02303369906229,15.289824485778809,19900,0.0,0
2017/06/02,15.308223030349705,15.547414234535752,15.26222546422321,15.400219917297363,27500,0.0,0
2017/06/05,15.308225599727573,15.455419941671495,15.294426678512508,15.345025062561035,19300,0.0,0
2017/06/06,15.225426905312842,15.483017853015856,15.170229471767472,15.234626770019531,13600,0.0,0
2017/06/07,15.317423751311706,15.317423751311706,14.977037531668541,15.069032669067383,20600,0.0,0
2017/06/08,15.457255342904753,15.510613843930159,15.197825535344318,15.326620101928711,49000,0.0,0
2017/06/09,15.575014397825543,15.749808313962523,15.501417236509141,15.63021183013916,28500,0.0,0
2017/06/12,15.676211571752587,15.722209140794565,15.368022244148024,15.483017921447754,30900,0.0,0
2017/06/13,15.427817868949251,15.56581230734687,15.427817868949251,15.492215156555176,20400,0.0,0
2017/06/14,15.414938411428066,15.547412580975326,15.326621128600237,15.492215156555176,14800,0.0,0
2017/06/15,15.335822703027338,15.547414315827016,15.335822703027338,15.529014587402344,17200,0.0,0
2017/06/16,15.437023212015037,15.593417432301482,15.437023212015037,15.565817832946777,45700,0.0,0
2017/06/19,15.616408772428406,15.616408772428406,15.372616814482562,15.455413818359375,8300,0.0,0
2017/06/20,15.391022436778945,15.483019337974394,15.234628231155165,15.299025535583496,12300,0.0,0
2017/06/21,15.253024101257326,15.455415828898905,15.20702653965067,15.253024101257324,96500,0.0,0
2017/06/22,15.455418992056549,15.455418992056549,15.18862992168591,15.225427627563477,10300,0.0,0
2017/06/23,15.460020441674036,15.501418959183555,14.903441737697676,14.921839714050293,81700,0.0,0
2017/06/26,14.783842724209523,14.783842724209523,14.609049695746853,14.645848274230957,17000,0.0,0
2017/06/27,13.845477883438596,14.590649282054688,13.836278019913145,14.452654838562012,16700,0.0,0
2017/06/28,14.36985769214632,14.719444606840455,14.32385925228049,14.691845893859863,16600,0.0,0
2017/06/29,14.756245174813888,14.779243957809742,14.581451265594986,14.701045989990234,22800,0.0,0
2017/06/30,14.719447045496493,14.719447045496493,14.489455685410611,14.507855415344238,11200,0.0,0
2017/07/03,14.535451724724402,14.710244743397835,14.452654708435361,14.691845893859863,7200,0.0,0
2017/07/05,14.664247642056127,14.71944595040297,14.369859003799219,14.710246086120605,17700,0.0,0
2017/07/06,14.664247873034697,14.75624563996007,14.627449292672964,14.719446182250977,9300,0.0,0
2017/07/07,14.719446695598545,14.967837779713518,14.705646898476362,14.783843994140625,6700,0.0,0
2017/07/10,14.691847003200293,14.802242740805598,14.599850116522203,14.701045989990234,12900,0.0,0
2017/07/11,14.420459446823722,14.71024819447355,14.420459446823722,14.553853988647461,8600,0.0,0
2017/07/12,14.434256526437025,14.733245101544526,14.434256526437025,14.719446182250977,5400,0.0,0
2017/07/13,14.691844792065861,15.115028827870331,14.461853487331851,15.013832092285156,8200,0.0,0
2017/07/14,14.977040074232232,14.977040074232232,14.342263341188252,14.388261795043945,7500,0.0,0
2017/07/17,14.34226041181102,14.360659263186848,14.121468931216944,14.139867782592773,16100,0.0,0
2017/07/18,14.13986970460339,14.222666740417479,14.029473949300426,14.22266674041748,18500,0.0,0
2017/07/19,14.351461778558138,14.434257934437932,14.04787324162322,14.287063598632812,13000,0.0,0
2017/07/20,14.250263805215651,14.42505772215949,14.149067927275315,14.314661979675293,4700,0.0,0
2017/07/21,14.415858246696382,14.44345696372547,14.167467161392395,14.333061218261719,16400,0.0,0
2017/07/24,14.360661835203365,14.369861701212667,14.222667354453884,14.250266075134277,11200,0.0,0
2017/07/25,14.388259956280837,14.678048687047031,14.388259956280837,14.517054557800293,10500,0.0,0
2017/07/26,14.701048658295019,14.701048658295019,14.443458557128906,14.443458557128906,2600,0.0,0
2017/07/27,14.42505717926109,14.498654338147334,14.18586597420713,14.415857315063477,10200,0.0,0
2017/07/28,14.434255111511108,14.54465171912198,14.305460531543885,14.452654838562012,6500,0.0,0
2017/07/31,14.342259752537176,14.38825819488336,14.020271533461203,14.029471397399902,9000,0.0,0
2017/08/01,13.965076940677553,14.526255594697744,13.93747734325628,14.443458557128906,6900,0.0,0
2017/08/02,14.342260964047703,14.342260964047703,13.992674000972855,14.03867244720459,19400,0.0,0
2017/08/03,14.093870394043394,14.231865737763805,13.93563640002803,14.103070259094238,22500,0.0,0
2017/08/04,14.121466443769275,14.277860600978627,14.121466443769275,14.195063591003418,10900,0.0,0
2017/08/07,14.195064743541737,14.250262169775382,13.863876676750785,14.121467590332031,52000,0.0,0
2017/08/08,14.213465608005807,14.461856693309795,14.213465608005807,14.333061218261719,3200,0.0,0
2017/08/09,14.268663688964637,14.489455176326237,14.222665243094125,14.323861122131348,13000,0.0,0
2017/08/10,14.241067391392848,14.323864437655205,14.222668535194316,14.259467124938965,26900,0.0,0
2017/08/11,14.342262361332557,14.342262361332557,14.176668289704377,14.22266674041748,21100,0.0,0
2017/08/14,14.259462156505455,14.645847652869515,14.259462156505455,14.61824893951416,26400,0.0,0
2017/08/15,14.618250305593051,14.72864604667825,14.553852131949498,14.719446182250977,11300,0.0,0
2017/08/16,14.76544498648669,14.866641748968494,14.6734489665502,14.77464485168457,14300,0.0,0
2017/08/17,14.664246502657324,14.78384209699356,14.57225049902372,14.61824893951416,13900,0.0,0
2017/08/18,14.507854437443948,14.673447608947754,14.507854437443948,14.673447608947754,22300,0.0,0
2017/08/21,14.627448546315247,14.765442996293812,14.581450981220602,14.645848274230957,17700,0.0,0
2017/08/22,14.73784578202729,14.756245510720687,14.627449164561614,14.673447608947754,21300,0.0,0
2017/08/23,14.526253080837199,14.627448955160137,14.461855786026906,14.49865436553955,20300,0.0,0
2017/08/24,14.46185561092229,14.701045936184688,14.333060145513823,14.655048370361328,35300,0.0,0
2017/08/25,14.609049075946617,14.719444806715309,14.599849212379073,14.61824893951416,14600,0.0,0
2017/08/28,14.701047209083113,14.705647141533202,14.53545402761691,14.54465389251709,19900,0.0,0
2017/08/29,14.43425775651275,14.664249122710098,14.43425775651275,14.526254653930664,12400,0.0,0
2017/08/30,14.544651885166678,14.618249039515941,14.51705229427524,14.581450462341309,8000,0.0,0
2017/08/31,14.544654892850666,14.737847682304572,14.544654892850666,14.590652465820312,30200,0.0,0
2017/09/01,14.323861605071633,14.609051277206296,14.323861605071633,14.425058364868164,24100,0.0,0
2017/09/05,14.443460073662209,14.480258663406858,14.149071355705019,14.259467124938965,27800,0.0,0
2017/09/06,14.25946472572647,14.388260206836174,14.218066209560758,14.277864456176758,28000,0.0,0
2017/09/07,14.250264145486605,14.305462456720427,14.112269683423143,14.16746711730957,17500,0.0,0
2017/09/08,14.112270124145084,14.231865737763805,14.08467140633997,14.103070259094238,9900,0.0,0
2017/09/11,14.084671464380511,14.498655742552858,14.084671464380511,14.351461410522461,14600,0.0,0
2017/09/12,14.425058364868164,14.526254247317285,14.397458770006887,14.425058364868164,12100,0.0,0
2017/09/13,14.415857139816366,14.64584847787681,14.415857139816366,14.572251319885254,16900,0.0,0
2017/09/14,14.489455839952898,14.599851588689896,14.415858674128232,14.517054557800293,17000,0.0,0
2017/09/15,14.535451855596527,14.535451855596527,14.296260668018432,14.452654838562012,61500,0.0,0
2017/09/18,14.40665901724374,14.793044582080329,14.351461580751332,14.77464485168457,20200,0.0,0
2017/09/19,14.765443517465785,14.903439727009799,14.701046222182416,14.829842567443848,15800,0.0,0
2017/09/20,15.1334303102161,15.446218661341517,14.995434107600188,15.289824485778809,16900,0.0,0
2017/09/21,15.243826426990749,15.4830176420208,15.13343156140442,15.308223724365234,10400,0.0,0
2017/09/22,15.050636817931517,15.473820124697308,14.95863991285786,14.995437622070312,19800,0.0,0
2017/09/25,14.99543283239251,15.17942658377054,14.99543283239251,15.032232284545898,4100,0.0,0
2017/09/26,15.07823008666783,15.538212717789554,15.07823008666783,15.492215156555176,8800,0.0,0
2017/09/27,15.55661755342118,16.099397376785557,15.335826028531528,15.961402893066406,23700,0.0,0
2017/09/28,15.93379424367624,16.10858809293753,14.719440669216898,15.979793548583984,17200,0.0,0
2017/09/29,15.648612044490196,15.897003129647532,14.995435682190703,15.731409072875977,11200,0.0,0
2017/10/02,15.78660813185602,16.32938792727921,15.685411363480352,16.301788330078125,24500,0.0,0
2017/10/03,16.255788751773704,16.29718726512343,15.961400103373338,16.20979118347168,15600,0.0,0
2017/10/04,16.15459153386595,16.33858531120147,16.108593966879425,16.191390991210938,12500,0.0,0
2017/10/05,16.191393331130673,16.329387806727407,15.961401953571134,16.044198989868164,10500,0.0,0
2017/10/06,15.694607478791157,15.878601240107496,15.660569913874658,15.722207069396973,1900,0.0,0
2017/10/09,15.639414752937922,15.786609104354673,15.621015020337058,15.676214218139648,15100,0.0,0
2017/10/10,15.722209509095158,15.86940383911133,15.639412479124209,15.869403839111328,9800,0.0,0
2017/10/11,15.740606540727969,15.915398680974615,15.639409798178683,15.74980640411377,13700,0.0,0
2017/10/12,15.878603194529337,15.878603194529337,15.602612518584447,15.685409545898438,8300,0.0,0
2017/10/13,15.703808499309355,15.795805386745425,15.648611068725586,15.648611068725586,6900,0.0,0
2017/10/16,15.685409262452778,15.685409262452778,15.271425888058545,15.63021183013916,11600,0.0,0
2017/10/17,15.547415926942465,15.547415926942465,15.391021728515625,15.391021728515625,3700,0.0,0
2017/10/18,15.400219428139753,15.777405073419398,15.3634217273463,15.418619155883789,13300,0.0,0
2017/10/19,15.391025009883927,15.56581897590822,15.294429037092305,15.446224212646484,4500,0.0,0
2017/10/20,15.602615313700028,15.713011954793838,15.446222850417676,15.556617736816406,7600,0.0,0
2017/10/23,15.30822583696811,15.30822583696811,14.92184024470353,15.15183162689209,10900,0.0,0
2017/10/24,15.124231829238282,15.289825883762331,14.986237368699829,15.10583209991455,9800,0.0,0
2017/10/25,14.047873814797798,15.529017098606554,14.047873814797798,15.262228012084961,16600,0.0,0
2017/10/26,15.363422702583556,15.602612159660787,15.363422702583556,15.50141716003418,4300,0.0,0
2017/10/27,15.45541908536068,15.639412879943848,15.45541908536068,15.639412879943848,15900,0.0,0
2017/10/30,15.483020560985558,15.556617736816404,15.464620828354077,15.556617736816406,8800,0.0,0
2017/10/31,15.556617966495208,15.639415009864216,15.492220656029337,15.565817832946777,16800,0.0,0
2017/11/01,15.639413556744575,15.639413556744575,15.52901692427825,15.584216117858887,17700,0.0,0
2017/11/02,15.62100983171876,16.071792602539062,15.54741268045615,16.071792602539062,6800,0.0,0
2017/11/03,15.81420222153491,16.145388499132704,15.81420222153491,16.01659393310547,25200,0.0,0
2017/11/06,16.090199699191725,16.292591519196453,16.035002249135037,16.09939956665039,8900,0.0,0
2017/11/07,15.970601808371766,15.979801674031284,15.740610430968694,15.759008407592773,14000,0.0,0
2017/11/08,15.703807463899373,16.071793234686307,15.703807463899373,15.933798789978027,24300,0.0,0
2017/11/09,15.887803548400486,15.887803548400486,15.722209488673677,15.786606788635254,13100,0.0,0
2017/11/10,15.759008390169468,16.24659074141509,15.759008390169468,15.878604888916016,17700,0.0,0
2017/11/13,15.81420765751467,16.200593243107008,15.786608060438445,16.09019660949707,15500,0.0,0
2017/11/14,15.998202549645137,16.338590621948242,15.998202549645137,16.338590621948242,15300,0.0,0
2017/11/15,16.237386913446972,16.338583656200353,16.080992744961993,16.28338623046875,21200,0.0,0
2017/11/16,16.329385293685437,16.458179883795303,15.933799904411202,16.310985565185547,13300,0.0,0
2017/11/17,16.191392015524283,16.320186614990234,15.906203221837615,16.320186614990234,23400,0.0,0
2017/11/20,16.0809930627935,16.4213809967041,16.0809930627935,16.4213809967041,7500,0.0,0
2017/11/21,16.46738051885219,16.862965926643028,16.430582814824664,16.586977005004883,7400,0.0,0
2017/11/22,16.29258755393054,16.72497244577809,16.29258755393054,16.669775009155273,6200,0.0,0
2017/11/24,16.494974029186498,16.494974029186498,16.02579163169057,16.32938003540039,5500,0.0,0
2017/11/27,15.2898282615402,16.356988162547886,15.2898282615402,16.200593948364258,5900,0.0,0
2017/11/28,15.335821473638923,16.50417781452464,15.335821473638923,16.494977951049805,5800,0.0,0
2017/11/29,16.52257733763697,16.881365028054162,16.46737990630152,16.807767868041992,28200,0.0,0
2017/11/30,16.835368287509585,16.835368287509585,16.43058472272983,16.467382431030273,21800,0.0,0
2017/12/01,16.51338102146668,16.83536753480581,16.301787628093244,16.59617805480957,11300,0.0,0
2017/12/04,16.80777130188772,16.80777130188772,16.09019752914695,16.126996994018555,7500,0.0,0
2017/12/05,16.126991791001224,16.126991791001224,15.7406063079834,15.740606307983398,8300,0.0,0
2017/12/06,15.731405684906878,15.777403244239547,15.607210169075382,15.667008399963379,17200,0.0,0
2017/12/07,15.722208253924528,15.759005956143442,15.602611773650018,15.611811637878418,14300,0.0,0
2017/12/08,15.54557482074517,15.62101089698433,15.409419292011771,15.418619155883789,8600,0.0,0
2017/12/11,15.565817309575843,15.565817309575843,15.243829013377624,15.33582592010498,9800,0.0,0
2017/12/12,15.437019865453824,15.484858107814157,15.345022975577074,15.381820678710938,8300,0.0,0
2017/12/13,15.050634331727252,15.547414729550143,14.949437577393354,15.381820678710938,11900,0.0,0
2017/12/14,15.40942167240685,15.584215603587525,15.253027471812537,15.317424774169922,20700,0.0,0
2017/12/15,15.207030207113673,15.685410929154742,15.207030207113673,15.538216590881348,72400,0.0,0
2017/12/18,15.611812285074643,15.652291338418745,15.335823365560122,15.473817825317383,16200,0.0,0
2017/12/19,15.639413040651728,15.639413040651728,15.280627067692082,15.317424774169922,7300,0.0,0
2017/12/20,15.179430146916918,15.243827448607204,14.73784714558792,14.77464485168457,12000,0.0,0
2017/12/21,14.839042679031257,15.087433784088368,14.839042679031257,14.921839714050293,26700,0.0,0
2017/12/22,14.931038110741511,14.940237975360253,14.774643921612402,14.857440948486328,31800,0.0,0
2017/12/26,14.894240661133127,14.990836609236208,14.880439986622124,14.949438095092773,27100,0.0,0
2017/12/27,14.986237554195732,15.073633637523074,14.949438095092775,14.949438095092773,17700,0.0,0
2017/12/28,14.949439969571408,14.995437544522856,14.857443064973506,14.986239433288574,20800,0.0,0
2017/12/29,14.995437622070312,15.179431432217624,14.903442471691674,14.995437622070312,36400,0.0,0
2018/01/02,14.99543403972436,15.179427805916337,14.931036747965548,15.004633903503418,13200,0.0,0
2018/01/03,14.94943527189523,15.133429023273262,14.90343771139795,15.032232284545898,9100,0.0,0
2018/01/04,15.023034260037162,15.455417347588092,15.023034260037162,15.400219917297363,10300,0.0,0
2018/01/05,15.437022692974574,15.437022692974574,15.19783143736147,15.33582592010498,11600,0.0,0
2018/01/08,15.253026499432915,15.289825958259676,15.161029607060783,15.234626770019531,7900,0.0,0
2018/01/09,15.326624573478796,15.455419177639078,15.188630104064941,15.188630104064941,2800,0.0,0
2018/01/10,15.188629201180854,15.299024068271592,15.179429336474163,15.234626770019531,5400,0.0,0
2018/01/11,15.216227898096715,15.400219917297365,15.207028033932483,15.400219917297363,2900,0.0,0
2018/01/12,15.299025774625092,15.621014056492637,15.299025774625092,15.593416213989258,5900,0.0,0
2018/01/16,15.593417432301482,15.731411919684792,15.48302078957777,15.565817832946777,9600,0.0,0
2018/01/17,15.473817643004965,15.63021183013916,15.418620210691348,15.63021183013916,6300,0.0,0
2018/01/18,15.483017689927168,15.520736608418858,15.455418096097812,15.473817825317383,3300,0.0,0
2018/01/19,15.473816018028282,15.722207069396974,15.46461615449301,15.722207069396973,13900,0.0,0
2018/01/22,15.731406932932247,15.731406932932247,15.579611816642084,15.722207069396973,6700,0.0,0
2018/01/23,15.713013155538075,15.823409805068087,15.639415974083139,15.814209938049316,8100,0.0,0
2018/01/24,15.823404979384648,15.823404979384648,15.44621932012198,15.648611068725586,12900,0.0,0
2018/01/25,15.777409238054242,15.777409238054242,15.593417176130842,15.676214218139648,9100,0.0,0
2018/01/26,15.630213691147803,15.703810861227039,15.556616521068568,15.584216117858887,5500,0.0,0
2018/01/29,15.639411230563615,15.722208253924528,15.51981650498379,15.611811637878418,4700,0.0,0
2018/01/30,15.611812101136376,15.703808991455562,15.584214262326936,15.63021183013916,15000,0.0,0
2018/01/31,15.60261432502707,15.70381109339272,15.593416213989256,15.593416213989258,6200,0.0,0
2018/02/01,15.556615847850908,15.639412879943848,15.556615847850908,15.639412879943848,4200,0.0,0
2018/02/02,15.54741696279423,15.657813597442743,15.54741696279423,15.602614402770996,11700,0.0,0
2018/02/05,15.455418872834631,15.648612529959857,15.011075742549908,15.05063533782959,16000,0.0,0
2018/02/06,14.949439310621617,15.253027854126444,14.903441737697676,14.921839714050293,24100,0.0,0
2018/02/07,14.903440591187046,15.216228976153069,14.903440591187046,15.197829246520996,10200,0.0,0
2018/02/08,15.170230337429675,15.52901630799022,14.921839240259356,15.023036003112793,17200,0.0,0
2018/02/09,15.271425920290076,15.289825649331693,14.85744079032736,15.09663200378418,18100,0.0,0
2018/02/12,15.161031421612776,15.161031421612776,14.903442197774904,14.940239906311035,8300,0.0,0
2018/02/13,14.848242219935143,14.949438983789312,14.811444513339467,14.82064437866211,7900,0.0,0
2018/02/14,14.811443173843209,15.069032360802131,14.811443173843209,14.931037902832031,23000,0.0,0
2018/02/15,14.811441942014461,14.87583923339844,14.811441942014461,14.875839233398438,17200,0.0,0
2018/02/16,14.811441101023446,15.179426855676711,14.811441101023446,15.124229431152344,10600,0.0,0
2018/02/20,15.013835297229033,15.161029623304236,14.737846374511719,14.737846374511719,15600,0.0,0
2018/02/21,14.802243515468628,15.03499500170802,14.728646353213446,14.857440948486328,20000,0.0,0
2018/02/22,14.848241241720734,14.866640971153828,14.599851035805674,14.737846374511719,118200,0.0,0
2018/02/23,14.793043136596678,14.820642729493457,14.590650508757047,14.79304313659668,79300,0.0,0
2018/02/26,14.793045306173104,14.848242745367326,14.737847866978882,14.765445709228516,32000,0.0,0
2018/02/27,14.81144307182899,14.949437528848648,14.719446182250977,14.719446182250977,49400,0.0,0
2018/02/28,14.72864604667825,14.81144307182899,14.70104645339643,14.719446182250977,43200,0.0,0
2018/03/01,14.728645814685336,14.829842567096659,14.63664892655638,14.710246086120605,35500,0.0,0
2018/03/02,14.655050524452744,14.802244862356638,14.599852209065054,14.747047424316406,16400,0.0,0
2018/03/05,14.664250002733835,14.839043065500544,14.609052562848554,14.72864818572998,28600,0.0,0
2018/03/06,14.737846836762262,14.848241707433797,14.728646971757163,14.756246566772461,37500,0.0,0
2018/03/07,14.682650074984402,15.105834259097703,14.682650074984402,14.995437622070312,127500,0.0,0
2018/03/08,15.013836902268507,15.326625317290347,14.848242829057536,15.262228012084961,14800,0.0,0
2018/03/09,15.317424905738436,15.777407646179201,15.197830165289595,15.7774076461792,25400,0.0,0
2018/03/12,15.731404556223655,15.759002387965426,15.44621584849488,15.703804969787598,26500,0.0,0
2018/03/13,15.759008375875935,15.814207569721948,15.565816461499754,15.795807838439941,25700,0.0,0
2018/03/14,15.823405784461434,15.823405784461434,15.575014702154599,15.768206596374512,31000,0.0,0
2018/03/15,15.78660588715674,15.837204264149987,15.657811294588276,15.832603454589844,21100,0.0,0
2018/03/16,15.79580359446803,15.869400745127217,15.79580359446803,15.860200881958008,46700,0.0,0
2018/03/19,15.86020547079813,16.237391196394587,15.8326058733051,16.182193756103516,28200,0.0,0
2018/03/20,16.237389022574995,16.237389022574995,16.071794969176096,16.20979118347168,11700,0.0,0
2018/03/21,16.034996754565018,16.191390938381513,15.887802435054752,16.02579689025879,16500,0.0,0
2018/03/22,15.933800049931046,16.044196667243938,15.575014114379883,15.575014114379883,21100,0.0,0
2018/03/23,15.667010895966365,15.823405079185683,15.363422393798828,15.363422393798828,17600,0.0,0
2018/03/26,14.618250814186643,15.593414543721199,14.618250814186643,15.483017921447754,14900,0.0,0
2018/03/27,15.391017691673383,15.556611711832977,14.958634670463427,15.013832092285156,9000,0.0,0
2018/03/28,15.115033918183316,15.28062799411028,14.962319303508675,15.15183162689209,8200,0.0,0
2018/03/29,15.262227645292466,15.72221039107055,15.262227645292466,15.538216590881348,37000,0.0,0
2018/04/02,15.529016018463317,15.529016018463317,14.82064395578096,14.967838287353516,12100,0.0,0
2018/04/03,15.02303563314103,15.234627264173831,14.719447106752062,14.756246566772461,16700,0.0,0
2018/04/04,15.14262897106423,15.234625857928545,14.71944574806092,14.90343952178955,10100,0.0,0
2018/04/05,14.728647334479025,15.19782993312467,14.728647334479025,15.023036003112793,9000,0.0,0
2018/04/06,14.995435144984366,15.446219729910972,14.995435144984366,15.381820678710938,12000,0.0,0
2018/04/09,15.409419960459637,15.593413736492256,14.829842548937865,15.363422393798828,15800,0.0,0
2018/04/10,15.271426296343,15.584214678973847,15.225426972606238,15.483017921447754,4300,0.0,0
2018/04/11,15.132513174363128,15.67621421813965,15.132513174363128,15.676214218139648,9100,0.0,0
2018/04/12,15.63021349097595,15.63021349097595,15.34962373530013,15.538216590881348,4600,0.0,0
2018/04/13,15.593413664116301,15.749807846609725,15.584213799887904,15.611811637878418,9800,0.0,0
