Date,Open,High,Low,Close,Volume
2017/06/12,15.67621157,15.72220914,15.36802224,15.48301792,30900
2017/06/13,15.42781787,15.56581231,15.42781787,15.49221516,20400
2017/06/14,15.41493841,15.54741258,15.32662113,15.49221516,14800
2017/06/15,15.3358227,15.54741432,15.3358227,15.52901459,17200
2017/06/16,15.43702321,15.59341743,15.43702321,15.56581783,45700
2017/06/19,15.61640877,15.61640877,15.37261681,15.45541382,8300
2017/06/20,15.39102244,15.48301934,15.23462823,15.29902554,12300
2017/06/21,15.2530241,15.45541583,15.20702654,15.2530241,96500
2017/06/22,15.45541899,15.45541899,15.18862992,15.22542763,10300
2017/06/23,15.46002044,15.50141896,14.90344174,14.92183971,81700
2017/06/26,14.78384272,14.78384272,14.6090497,14.64584827,17000
2017/06/27,13.84547788,14.59064928,13.83627802,14.45265484,16700
2017/06/28,14.36985769,14.71944461,14.32385925,14.69184589,16600
2017/06/29,14.75624517,14.77924396,14.58145127,14.70104599,22800
2017/06/30,14.71944705,14.71944705,14.48945569,14.50785542,11200
2017/07/03,14.53545172,14.71024474,14.45265471,14.69184589,7200
2017/07/05,14.66424764,14.71944595,14.369859,14.71024609,17700
2017/07/06,14.66424787,14.75624564,14.62744929,14.71944618,9300
2017/07/07,14.7194467,14.96783778,14.7056469,14.78384399,6700
2017/07/10,14.691847,14.80224274,14.59985012,14.70104599,12900
2017/07/11,14.42045945,14.71024819,14.42045945,14.55385399,8600
2017/07/12,14.43425653,14.7332451,14.43425653,14.71944618,5400
2017/07/13,14.69184479,15.11502883,14.46185349,15.01383209,8200
2017/07/14,14.97704007,14.97704007,14.34226334,14.3882618,7500
2017/07/17,14.34226041,14.36065926,14.12146893,14.13986778,16100
2017/07/18,14.1398697,14.22266674,14.02947395,14.22266674,18500
2017/07/19,14.35146178,14.43425793,14.04787324,14.2870636,13000
2017/07/20,14.25026381,14.42505772,14.14906793,14.31466198,4700
2017/07/21,14.41585825,14.44345696,14.16746716,14.33306122,16400
2017/07/24,14.36066184,14.3698617,14.22266735,14.25026608,11200
2017/07/25,14.38825996,14.67804869,14.38825996,14.51705456,10500
2017/07/26,14.70104866,14.70104866,14.44345856,14.44345856,2600
2017/07/27,14.42505718,14.49865434,14.18586597,14.41585732,10200
2017/07/28,14.43425511,14.54465172,14.30546053,14.45265484,6500
2017/07/31,14.34225975,14.38825819,14.02027153,14.0294714,9000
2017/08/01,13.96507694,14.52625559,13.93747734,14.44345856,6900
2017/08/02,14.34226096,14.34226096,13.992674,14.03867245,19400
2017/08/03,14.09387039,14.23186574,13.9356364,14.10307026,22500
2017/08/04,14.12146644,14.2778606,14.12146644,14.19506359,10900
2017/08/07,14.19506474,14.25026217,13.86387668,14.12146759,52000
2017/08/08,14.21346561,14.46185669,14.21346561,14.33306122,3200
2017/08/09,14.26866369,14.48945518,14.22266524,14.32386112,13000
2017/08/10,14.24106739,14.32386444,14.22266854,14.25946712,26900
2017/08/11,14.34226236,14.34226236,14.17666829,14.22266674,21100
2017/08/14,14.25946216,14.64584765,14.25946216,14.61824894,26400
2017/08/15,14.61825031,14.72864605,14.55385213,14.71944618,11300
2017/08/16,14.76544499,14.86664175,14.67344897,14.77464485,14300
2017/08/17,14.6642465,14.7838421,14.5722505,14.61824894,13900
2017/08/18,14.50785444,14.67344761,14.50785444,14.67344761,22300
2017/08/21,14.62744855,14.765443,14.58145098,14.64584827,17700
2017/08/22,14.73784578,14.75624551,14.62744916,14.67344761,21300
2017/08/23,14.52625308,14.62744896,14.46185579,14.49865437,20300
2017/08/24,14.46185561,14.70104594,14.33306015,14.65504837,35300
2017/08/25,14.60904908,14.71944481,14.59984921,14.61824894,14600
2017/08/28,14.70104721,14.70564714,14.53545403,14.54465389,19900
2017/08/29,14.43425776,14.66424912,14.43425776,14.52625465,12400
2017/08/30,14.54465189,14.61824904,14.51705229,14.58145046,8000
2017/08/31,14.54465489,14.73784768,14.54465489,14.59065247,30200
2017/09/01,14.32386161,14.60905128,14.32386161,14.42505836,24100
2017/09/05,14.44346007,14.48025866,14.14907136,14.25946712,27800
2017/09/06,14.25946473,14.38826021,14.21806621,14.27786446,28000
2017/09/07,14.25026415,14.30546246,14.11226968,14.16746712,17500
2017/09/08,14.11227012,14.23186574,14.08467141,14.10307026,9900
2017/09/11,14.08467146,14.49865574,14.08467146,14.35146141,14600
2017/09/12,14.42505836,14.52625425,14.39745877,14.42505836,12100
2017/09/13,14.41585714,14.64584848,14.41585714,14.57225132,16900
2017/09/14,14.48945584,14.59985159,14.41585867,14.51705456,17000
2017/09/15,14.53545186,14.53545186,14.29626067,14.45265484,61500
2017/09/18,14.40665902,14.79304458,14.35146158,14.77464485,20200
2017/09/19,14.76544352,14.90343973,14.70104622,14.82984257,15800
2017/09/20,15.13343031,15.44621866,14.99543411,15.28982449,16900
2017/09/21,15.24382643,15.48301764,15.13343156,15.30822372,10400
2017/09/22,15.05063682,15.47382012,14.95863991,14.99543762,19800
2017/09/25,14.99543283,15.17942658,14.99543283,15.03223228,4100
2017/09/26,15.07823009,15.53821272,15.07823009,15.49221516,8800
2017/09/27,15.55661755,16.09939738,15.33582603,15.96140289,23700
2017/09/28,15.93379424,16.10858809,14.71944067,15.97979355,17200
2017/09/29,15.64861204,15.89700313,14.99543568,15.73140907,11200
2017/10/02,15.78660813,16.32938793,15.68541136,16.30178833,24500
2017/10/03,16.25578875,16.29718727,15.9614001,16.20979118,15600
2017/10/04,16.15459153,16.33858531,16.10859397,16.19139099,12500
2017/10/05,16.19139333,16.32938781,15.96140195,16.04419899,10500
2017/10/06,15.69460748,15.87860124,15.66056991,15.72220707,1900
2017/10/09,15.63941475,15.7866091,15.62101502,15.67621422,15100
2017/10/10,15.72220951,15.86940384,15.63941248,15.86940384,9800
2017/10/11,15.74060654,15.91539868,15.6394098,15.7498064,13700
2017/10/12,15.87860319,15.87860319,15.60261252,15.68540955,8300
2017/10/13,15.7038085,15.79580539,15.64861107,15.64861107,6900
2017/10/16,15.68540926,15.68540926,15.27142589,15.63021183,11600
2017/10/17,15.54741593,15.54741593,15.39102173,15.39102173,3700
2017/10/18,15.40021943,15.77740507,15.36342173,15.41861916,13300
2017/10/19,15.39102501,15.56581898,15.29442904,15.44622421,4500
2017/10/20,15.60261531,15.71301195,15.44622285,15.55661774,7600
2017/10/23,15.30822584,15.30822584,14.92184024,15.15183163,10900
2017/10/24,15.12423183,15.28982588,14.98623737,15.1058321,9800
2017/10/25,14.04787381,15.5290171,14.04787381,15.26222801,16600
2017/10/26,15.3634227,15.60261216,15.3634227,15.50141716,4300
2017/10/27,15.45541909,15.63941288,15.45541909,15.63941288,15900
2017/10/30,15.48302056,15.55661774,15.46462083,15.55661774,8800
2017/10/31,15.55661797,15.63941501,15.49222066,15.56581783,16800
2017/11/01,15.63941356,15.63941356,15.52901692,15.58421612,17700
2017/11/02,15.62100983,16.0717926,15.54741268,16.0717926,6800
2017/11/03,15.81420222,16.1453885,15.81420222,16.01659393,25200
2017/11/06,16.0901997,16.29259152,16.03500225,16.09939957,8900
2017/11/07,15.97060181,15.97980167,15.74061043,15.75900841,14000
2017/11/08,15.70380746,16.07179323,15.70380746,15.93379879,24300
2017/11/09,15.88780355,15.88780355,15.72220949,15.78660679,13100
2017/11/10,15.75900839,16.24659074,15.75900839,15.87860489,17700
2017/11/13,15.81420766,16.20059324,15.78660806,16.09019661,15500
2017/11/14,15.99820255,16.33859062,15.99820255,16.33859062,15300
2017/11/15,16.23738691,16.33858366,16.08099274,16.28338623,21200
2017/11/16,16.32938529,16.45817988,15.9337999,16.31098557,13300
2017/11/17,16.19139202,16.32018661,15.90620322,16.32018661,23400
2017/11/20,16.08099306,16.421381,16.08099306,16.421381,7500
2017/11/21,16.46738052,16.86296593,16.43058281,16.58697701,7400
2017/11/22,16.29258755,16.72497245,16.29258755,16.66977501,6200
2017/11/24,16.49497403,16.49497403,16.02579163,16.32938004,5500
2017/11/27,15.28982826,16.35698816,15.28982826,16.20059395,5900
2017/11/28,15.33582147,16.50417781,15.33582147,16.49497795,5800
2017/11/29,16.52257734,16.88136503,16.46737991,16.80776787,28200
2017/11/30,16.83536829,16.83536829,16.43058472,16.46738243,21800
2017/12/01,16.51338102,16.83536753,16.30178763,16.59617805,11300
2017/12/04,16.8077713,16.8077713,16.09019753,16.12699699,7500
2017/12/05,16.12699179,16.12699179,15.74060631,15.74060631,8300
2017/12/06,15.73140568,15.77740324,15.60721017,15.6670084,17200
2017/12/07,15.72220825,15.75900596,15.60261177,15.61181164,14300
2017/12/08,15.54557482,15.6210109,15.40941929,15.41861916,8600
2017/12/11,15.56581731,15.56581731,15.24382901,15.33582592,9800
2017/12/12,15.43701987,15.48485811,15.34502298,15.38182068,8300
2017/12/13,15.05063433,15.54741473,14.94943758,15.38182068,11900
2017/12/14,15.40942167,15.5842156,15.25302747,15.31742477,20700
2017/12/15,15.20703021,15.68541093,15.20703021,15.53821659,72400
2017/12/18,15.61181229,15.65229134,15.33582337,15.47381783,16200
2017/12/19,15.63941304,15.63941304,15.28062707,15.31742477,7300
2017/12/20,15.17943015,15.24382745,14.73784715,14.77464485,12000
2017/12/21,14.83904268,15.08743378,14.83904268,14.92183971,26700
2017/12/22,14.93103811,14.94023798,14.77464392,14.85744095,31800
2017/12/26,14.89424066,14.99083661,14.88043999,14.9494381,27100
2017/12/27,14.98623755,15.07363364,14.9494381,14.9494381,17700
2017/12/28,14.94943997,14.99543754,14.85744306,14.98623943,20800
2017/12/29,14.99543762,15.17943143,14.90344247,14.99543762,36400
2018/01/02,14.99543404,15.17942781,14.93103675,15.0046339,13200
2018/01/03,14.94943527,15.13342902,14.90343771,15.03223228,9100
2018/01/04,15.02303426,15.45541735,15.02303426,15.40021992,10300
2018/01/05,15.43702269,15.43702269,15.19783144,15.33582592,11600
2018/01/08,15.2530265,15.28982596,15.16102961,15.23462677,7900
2018/01/09,15.32662457,15.45541918,15.1886301,15.1886301,2800
2018/01/10,15.1886292,15.29902407,15.17942934,15.23462677,5400
2018/01/11,15.2162279,15.40021992,15.20702803,15.40021992,2900
2018/01/12,15.29902577,15.62101406,15.29902577,15.59341621,5900
2018/01/16,15.59341743,15.73141192,15.48302079,15.56581783,9600
2018/01/17,15.47381764,15.63021183,15.41862021,15.63021183,6300
2018/01/18,15.48301769,15.52073661,15.4554181,15.47381783,3300
2018/01/19,15.47381602,15.72220707,15.46461615,15.72220707,13900
2018/01/22,15.73140693,15.73140693,15.57961182,15.72220707,6700
2018/01/23,15.71301316,15.82340981,15.63941597,15.81420994,8100
2018/01/24,15.82340498,15.82340498,15.44621932,15.64861107,12900
2018/01/25,15.77740924,15.77740924,15.59341718,15.67621422,9100
2018/01/26,15.63021369,15.70381086,15.55661652,15.58421612,5500
2018/01/29,15.63941123,15.72220825,15.5198165,15.61181164,4700
2018/01/30,15.6118121,15.70380899,15.58421426,15.63021183,15000
2018/01/31,15.60261433,15.70381109,15.59341621,15.59341621,6200
2018/02/01,15.55661585,15.63941288,15.55661585,15.63941288,4200
2018/02/02,15.54741696,15.6578136,15.54741696,15.6026144,11700
2018/02/05,15.45541887,15.64861253,15.01107574,15.05063534,16000
2018/02/06,14.94943931,15.25302785,14.90344174,14.92183971,24100
2018/02/07,14.90344059,15.21622898,14.90344059,15.19782925,10200
2018/02/08,15.17023034,15.52901631,14.92183924,15.023036,17200
2018/02/09,15.27142592,15.28982565,14.85744079,15.096632,18100
2018/02/12,15.16103142,15.16103142,14.9034422,14.94023991,8300
2018/02/13,14.84824222,14.94943898,14.81144451,14.82064438,7900
2018/02/14,14.81144317,15.06903236,14.81144317,14.9310379,23000
2018/02/15,14.81144194,14.87583923,14.81144194,14.87583923,17200
2018/02/16,14.8114411,15.17942686,14.8114411,15.12422943,10600
2018/02/20,15.0138353,15.16102962,14.73784637,14.73784637,15600
2018/02/21,14.80224352,15.034995,14.72864635,14.85744095,20000
2018/02/22,14.84824124,14.86664097,14.59985104,14.73784637,118200
2018/02/23,14.79304314,14.82064273,14.59065051,14.79304314,79300
2018/02/26,14.79304531,14.84824275,14.73784787,14.76544571,32000
2018/02/27,14.81144307,14.94943753,14.71944618,14.71944618,49400
2018/02/28,14.72864605,14.81144307,14.70104645,14.71944618,43200
2018/03/01,14.72864581,14.82984257,14.63664893,14.71024609,35500
2018/03/02,14.65505052,14.80224486,14.59985221,14.74704742,16400
2018/03/05,14.66425,14.83904307,14.60905256,14.72864819,28600
2018/03/06,14.73784684,14.84824171,14.72864697,14.75624657,37500
2018/03/07,14.68265007,15.10583426,14.68265007,14.99543762,127500
2018/03/08,15.0138369,15.32662532,14.84824283,15.26222801,14800
2018/03/09,15.31742491,15.77740765,15.19783017,15.77740765,25400
2018/03/12,15.73140456,15.75900239,15.44621585,15.70380497,26500
2018/03/13,15.75900838,15.81420757,15.56581646,15.79580784,25700
2018/03/14,15.82340578,15.82340578,15.5750147,15.7682066,31000
2018/03/15,15.78660589,15.83720426,15.65781129,15.83260345,21100
2018/03/16,15.79580359,15.86940075,15.79580359,15.86020088,46700
2018/03/19,15.86020547,16.2373912,15.83260587,16.18219376,28200
2018/03/20,16.23738902,16.23738902,16.07179497,16.20979118,11700
2018/03/21,16.03499675,16.19139094,15.88780244,16.02579689,16500
2018/03/22,15.93380005,16.04419667,15.57501411,15.57501411,21100
2018/03/23,15.6670109,15.82340508,15.36342239,15.36342239,17600
2018/03/26,14.61825081,15.59341454,14.61825081,15.48301792,14900
2018/03/27,15.39101769,15.55661171,14.95863467,15.01383209,9000
2018/03/28,15.11503392,15.28062799,14.9623193,15.15183163,8200
2018/03/29,15.26222765,15.72221039,15.26222765,15.53821659,37000
2018/04/02,15.52901602,15.52901602,14.82064396,14.96783829,12100
2018/04/03,15.02303563,15.23462726,14.71944711,14.75624657,16700
2018/04/04,15.14262897,15.23462586,14.71944575,14.90343952,10100
2018/04/05,14.72864733,15.19782993,14.72864733,15.023036,9000
2018/04/06,14.99543514,15.44621973,14.99543514,15.38182068,12000
2018/04/09,15.40941996,15.59341374,14.82984255,15.36342239,15800
2018/04/10,15.2714263,15.58421468,15.22542697,15.48301792,4300
2018/04/11,15.13251317,15.67621422,15.13251317,15.67621422,9100
2018/04/12,15.63021349,15.63021349,15.34962374,15.53821659,4600
2018/04/13,15.59341366,15.74980785,15.5842138,15.61181164,9800
2018/04/16,15.0690321,15.63941141,15.0690321,15.57501411,7200
2018/04/17,15.75900352,15.95219713,15.62100909,15.6670084,5700
2018/04/18,15.46461729,15.67621066,15.45541743,15.64861107,5100
2018/04/19,15.61181072,15.77740475,15.54741343,15.69460773,6900
2018/04/20,15.60261554,15.70841313,15.56581783,15.56581783,8700
2018/04/23,15.03223412,15.5566141,15.03223412,15.40021992,1900
2018/04/24,15.52901479,15.70380871,15.41401912,15.57501411,5100
2018/04/25,15.67621376,15.77740877,15.35422547,15.65781403,4500
2018/04/26,15.10583615,15.44622421,15.09663628,15.44622421,2800
2018/04/27,15.38182192,15.38182192,14.77464485,14.77464485,4300
2018/04/30,14.67344825,14.86664102,14.65964933,14.78384399,8800
2018/05/01,14.93104011,15.17943122,14.70104873,15.15183163,5700
2018/05/02,15.04143483,15.20702888,15.04143483,15.06903267,10800
2018/05/03,15.07915465,15.08099357,14.71116794,15.023036,8400
2018/05/04,14.79304354,15.17022922,14.78384368,15.14262962,7200
2018/05/07,15.01383283,15.15182727,14.9954331,15.12422943,8300
2018/05/08,15.17023111,15.37262289,14.82984485,15.26222801,12300
2018/05/09,14.9126363,15.56581256,14.9126363,15.46461582,10500
2018/05/10,14.98623673,15.56581414,14.98623673,15.36342239,24300
2018/05/11,15.45541467,15.61180882,15.27142268,15.3266201,13700
2018/05/14,15.29902082,15.29902082,14.98623426,15.01383209,7600
2018/05/15,15.35422271,15.35422271,15.01935502,15.20702839,10900
2018/05/16,15.26222582,15.30822339,15.1794288,15.20702839,12700
2018/05/17,15.28982834,15.40942309,15.21623117,15.33582592,10700
2018/05/18,15.39102278,15.47381982,14.96783948,15.05983639,18700
2018/05/21,15.13343386,15.2806282,14.93104032,15.2806282,16000
2018/05/22,15.24382663,15.44622015,15.22542691,15.23462677,9600
2018/05/23,15.33582262,15.43701937,14.95863697,15.40021992,15800
2018/05/24,15.26222926,15.61181541,15.26222926,15.56581783,6200
2018/05/25,15.37262141,15.38182128,15.00463559,15.19782925,18200
2018/05/29,15.13342969,15.13342969,14.77464204,14.97703552,22500
2018/05/30,15.13343086,15.26222545,14.88503979,14.90343952,19100
2018/05/31,14.85743959,15.0690312,14.81144203,15.0046339,13200
2018/06/01,15.20702839,15.31742325,15.1150315,15.20702839,11700
2018/06/04,15.26222105,15.28982063,15.14262461,15.17022419,15300
2018/06/05,15.17023149,15.22542893,14.8758428,14.98623943,35600
2018/06/06,15.1150313,15.2576248,15.02303441,15.16102886,22600
2018/06/07,15.12423378,15.21623069,14.91264038,15.15183163,13000
2018/06/08,15.28982348,15.28982348,15.01383285,15.08743,24800
2018/06/11,15.05063268,15.17022739,14.94943593,14.97703552,14300
2018/06/12,14.91263929,15.00463619,14.76544496,14.81144428,18700
2018/06/13,14.78384235,14.97703598,14.70104533,14.87583923,26700
2018/06/14,14.84364182,14.98623709,14.76544385,14.9310379,21500
2018/06/15,14.8482414,15.30822411,14.83904154,15.19782925,35200
2018/06/18,15.28982063,15.28982063,14.93103305,15.17022419,15400
2018/06/19,15.05063652,15.17023127,14.85744285,15.05983639,17200
2018/06/20,15.11503196,15.15182967,14.82064331,15.1058321,21600
2018/06/21,15.188631,15.188631,14.94023989,15.05983639,13900
2018/06/22,14.9218377,15.12423121,14.77464338,14.82984257,80800
2018/06/25,14.91263784,15.16102891,14.81144284,14.82984257,22000
2018/06/26,14.94943977,15.12423371,14.82984503,14.94023991,12800
2018/06/27,14.9494352,15.19782623,14.8022409,14.86663818,16800
2018/06/28,14.7838457,15.07823438,14.7838457,14.94023991,11800
2018/06/29,14.96783566,14.99543349,14.65504732,14.69184589,16700
2018/07/02,14.73784643,14.82984332,14.72864656,14.78384399,5700
2018/07/03,14.75624334,14.89423777,14.74704347,14.86663818,6700
2018/07/05,14.93103832,14.94023819,14.76636548,14.78384399,8000
2018/07/06,14.77464372,14.9310379,14.76544385,14.9310379,6600
2018/07/09,14.99543632,14.99543632,14.79304455,14.81144428,8000
2018/07/10,14.86020202,15.03223581,14.76544499,14.77464485,5500
2018/07/11,14.80224465,14.94023912,14.80224465,14.82064438,5600
2018/07/12,14.82064273,14.82064273,14.71944598,14.79304314,10300
2018/07/13,14.8850419,14.8850419,14.64585066,14.74704742,5000
2018/07/16,14.765443,14.85743988,14.56765119,14.64584827,11300
2018/07/17,14.62285003,14.65504867,14.02947194,14.17666626,37500
2018/07/18,14.12147076,14.38826072,13.94667682,14.34226227,18900
2018/07/19,14.29626115,14.5050935,14.25946257,14.4342556,14400
2018/07/20,14.45265766,14.87584182,14.15826899,14.82064438,9000
2018/07/23,14.94023743,14.94023743,14.57225163,14.71024609,5300
2018/07/24,14.63664946,14.94943784,14.6274496,14.85744095,11400
2018/07/25,14.94943898,14.94943898,14.71944761,14.82064438,6000
2018/07/26,14.9494381,14.9494381,14.89883972,14.9494381,4200
2018/07/27,14.94943709,15.01383438,14.86664007,14.90343952,23500
2018/07/30,14.71024827,14.97703911,14.71024827,14.76544571,10500
2018/07/31,14.76636691,14.9494395,14.76636691,14.88504219,21000
2018/08/01,14.57225163,14.94943729,14.57225163,14.82984257,16000
2018/08/02,14.87584024,14.9494374,14.67344761,14.67344761,15900
2018/08/03,14.66424762,14.9034397,14.49865445,14.62744904,14700
2018/08/06,14.58145264,14.82984373,14.58145264,14.75624657,7900
2018/08/07,14.77464505,14.82064438,14.62745072,14.82064438,15400
2018/08/08,14.61365201,14.84824243,14.61365201,14.74704742,14400
2018/08/09,14.8206449,14.84824275,14.76544571,14.76544571,10300
2018/08/10,14.64584827,14.84824002,14.56305125,14.64584827,23200
2018/08/13,14.71944592,14.81144281,14.54465289,14.62744904,13700
2018/08/14,14.54465365,14.84824129,14.54465365,14.78384399,12900
2018/08/15,14.82064294,14.85744064,14.67344774,14.71944618,29300
2018/08/16,14.90344076,14.9954359,14.74704656,14.95863819,24900
2018/08/17,14.86663946,15.11503051,14.80224216,15.0046339,26800
2018/08/20,14.94943817,15.22542709,14.94943817,15.07823277,16100
2018/08/21,14.99543555,15.40942068,14.99543555,15.35422325,24700
2018/08/22,15.40942217,15.40942217,15.16103106,15.29902554,21600
2018/08/23,15.26222564,15.40941996,15.24382591,15.36342239,23700
2018/08/24,15.28982834,15.36802457,15.28982834,15.33582592,21100
2018/08/27,15.43701973,15.62101176,15.20702839,15.20702839,14800
2018/08/28,15.3082254,15.38642338,15.19783052,15.29902554,19600
2018/08/29,15.19783144,15.40942309,15.19783144,15.33582592,14900
2018/08/30,15.40942217,15.43702176,15.28062756,15.29902554,15100
2018/08/31,15.24382574,15.40482073,15.24382574,15.40021992,10200
2018/09/04,15.40941996,15.40941996,15.25302578,15.36342239,37700
2018/09/05,15.25302717,15.3634238,14.97703824,15.17943001,15700
2018/09/06,15.17022801,15.39101948,15.17022801,15.28982449,18000
2018/09/07,15.00463608,15.32662434,15.00463608,15.17943001,8600
2018/09/10,15.34502339,15.35422325,15.20702893,15.35422325,10700
2018/09/11,15.35422198,15.35422198,15.05523254,15.21622753,14400
2018/09/12,15.12423029,15.17942772,14.87583923,14.87583923,22700
2018/09/13,14.73784548,14.94023722,14.54465272,14.90343952,31200
2018/09/14,14.90344006,15.11043087,14.90344006,14.9310379,12500
2018/09/17,14.92183767,15.05983388,14.56305174,14.62744904,7800
2018/09/18,14.58145247,14.58145247,14.04787259,14.09387016,10000
2018/09/19,14.00187376,14.32386113,13.84547957,14.07547092,15000
2018/09/20,14.16746621,14.26866296,14.00187304,14.08467007,9900
2018/09/21,14.05707109,14.15826785,13.99267379,14.1122694,79800
2018/09/24,14.0754702,14.1398675,14.01015257,14.08467007,34400
2018/09/25,14.07547311,14.31006443,14.02947465,14.13067055,41200
2018/09/26,14.11226935,14.33766076,14.11226935,14.31466198,8500
2018/09/27,14.35145891,14.35145891,14.05706942,14.12146759,20800
2018/09/28,14.12146955,14.32386131,14.05707137,14.16746712,20200
2018/10/01,14.5354537,14.5354537,14.17666688,14.20426559,40700
2018/10/02,14.13066833,14.36985954,14.13066833,14.24106407,54600
2018/10/03,14.26866369,14.39745828,14.19966646,14.32386112,32800
2018/10/04,14.24106433,14.46185669,14.17390689,14.33306122,22300
